ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/hsVsLPy3mRzTNiTbPZVp,hello hello my testing 1 2 3 hello my testing 1 2 3
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/YJnnrHPJLZ14k18IlByW,hello hello my testing one two three hello my testing one two three
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/hgdwrOKfL7Lpv4gzAdcu,hello hello my testing testing the server is still running or not just testing it
projects/voice-clonning-b3160/databases/(default)/documents/Users/hBpZJrOB4lUdn7VKCj84mM19X3h2/Recordings/HyhPoJuyYu4XTZcTv7rE,hello mic testing hello one two three
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/M3ybVvVFuwyjfBfqvwXK,hello mic testing one two three hello
projects/voice-clonning-b3160/databases/(default)/documents/Users/3ZD459Mjd2YUOaZkxmPbidz7hxg1/Recordings/niArCKXtO5QevAyuxoK6,hello mic testing one two three hello mic testing one two three
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZrSt0UJYqdX7vicedoXwSR3foZJ3/Recordings/vCR1AcFtJ8Y25LLC9nFK,Hello my dog!
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZrSt0UJYqdX7vicedoXwSR3foZJ3/Recordings/pFF0mrlM6VxBBgb36Fqc,Hello my thrall.
projects/voice-clonning-b3160/databases/(default)/documents/Users/g7pwb2poNsQaXqb9Oc0ftKVG7rF2/Recordings/RYCSTPtZh4eJTDoUI6qH,Hello? Hello? Hello?
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/fdenONyxLN0GxAFrsPWc,Hello.
projects/voice-clonning-b3160/databases/(default)/documents/Users/tg9tIpd6CDealecisFcoqaJyJj52/Recordings/IqQq05ZRRNb3WpBaFkPM,Hello. Hello. Hello.
projects/voice-clonning-b3160/databases/(default)/documents/Users/KEy958rHmDa8cXNnc1UEjzzCMAR2/Recordings/9EoOYQqHkhDAijOZV5fo,Hello. Hello. Hello. Hello.
projects/voice-clonning-b3160/databases/(default)/documents/Users/Zmn3ezB8eoQu6Z1q8tzL0SKYQOg2/Recordings/YmbOKnoVnPb84p9hpgXB,Hello. Hello. Hello. Hello. Hello. Hello.
projects/voice-clonning-b3160/databases/(default)/documents/Users/ysxYV6ZuWieE4895oAlgZZlP5Gm2/Recordings/GJyxP76r33ixi4fjz4YK,Hello. Hello. This is and this message for you.
projects/voice-clonning-b3160/databases/(default)/documents/Users/p3afGU6tVIUraKJ80nIkL2KTmvs1/Recordings/sCK4rPW6ELj3cIQzJxTX,Hello...
projects/voice-clonning-b3160/databases/(default)/documents/Users/83q7tAR18Mb7a80sXudMExsrdEi2/Recordings/zh60rMNOeQABPHS97mzv,Hẹn mọi người video tiếp theo!
projects/voice-clonning-b3160/databases/(default)/documents/Users/LmqH4qF213WFuw3Fgon2RMI23pP2/Recordings/CUq6udT8c53Q9qz2OBKH,I am a friend of the Safdar Khan and I am talking with Luqman and Alhamdulillah I will meet with Luqman in school and I want to say I love you so much my brother and if you know my voice then tell me who I am
projects/voice-clonning-b3160/databases/(default)/documents/Users/8QprUZqE38Z7uZS42AVflqvVWlE3/Recordings/9zTdPRkWIQWgNOEKkLob,I did that Urgh
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/aPFZxPJ2haXFzK9yGrTf,I love you Ilham Noor baby
projects/voice-clonning-b3160/databases/(default)/documents/Users/49kZXqfHtITckndS13VjaNkQNIB3/Recordings/4sxdKiDlAiWwLs4H5oNf,Island
projects/voice-clonning-b3160/databases/(default)/documents/Users/4FAjdReGv4aZi4Y4piulMpi38KG2/Recordings/fMKqcrtBFa7xPdWkuU60,it more memorable.
projects/voice-clonning-b3160/databases/(default)/documents/Users/7YS42pilsHbyPPl6qCC1WbvNBp62/Recordings/LuZZWWRzKglQbtPPAPpu,Jangan lupa Kau ini ya
projects/voice-clonning-b3160/databases/(default)/documents/Users/gFL9KN0OtcMkxBrZtuI3VmgHqaZ2/Recordings/RehbCnMpiZDtnKiBp8cY,Kill him.
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/fFqComFFIe172whhTjcH,La ilaha illa Allah Muhammadur Rasulullah. I am Muslim now and I pray five times and I am a Muslim.
projects/voice-clonning-b3160/databases/(default)/documents/Users/8AXqyROZ7JRillFF2F5JVTE9CDr2/Recordings/9rj466P5rCM9bXmTszgX,Macau Road Following the Gatwick Route
projects/voice-clonning-b3160/databases/(default)/documents/Users/EFdE8A5OUnM845NJAmg5xYUysSj2/Recordings/GXRGELn8zI21NbxvnRWJ,MBC 뉴스 김재경입니다.
projects/voice-clonning-b3160/databases/(default)/documents/Users/vivHSnqJXuZz0bjJQzp5YKa8rKl1/Recordings/mKBPbewVclsS5vQK1Dsm,MBC 뉴스 김지경입니다.
projects/voice-clonning-b3160/databases/(default)/documents/Users/oaMrIh5qYYefNjnSCow1TdB74bf2/Recordings/hAF7rIGaPUWJl90735v2,Mommy?
projects/voice-clonning-b3160/databases/(default)/documents/Users/7YS42pilsHbyPPl6qCC1WbvNBp62/Recordings/G5aaEf0dZUELQT25BYx3,Muzikkan
projects/voice-clonning-b3160/databases/(default)/documents/Users/rIGAyndbDKSxmpIZQh6X49a8OLz2/Recordings/MWnCDzoDBYSelpuHasGg,My name is Abu Andrew
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/NRmUqWHiLRbKCI2gMf5a,Namaskar.
projects/voice-clonning-b3160/databases/(default)/documents/Users/vk1ZQ4s934YNu8oLnbGeyr2YPaZ2/Recordings/ERXtGTDIURHIkbQD1VCX,New York Medical Conversation
projects/voice-clonning-b3160/databases/(default)/documents/Users/x98SZNBTD1YVLFSCm4se7FEsTMQ2/Recordings/BwNZEEPX6fMzFzyosIPZ,Oe Baybar som nei!
projects/voice-clonning-b3160/databases/(default)/documents/Users/4FAjdReGv4aZi4Y4piulMpi38KG2/Recordings/dtdJm6Xel28YXSNJtMkG,okay
projects/voice-clonning-b3160/databases/(default)/documents/Users/GL3DXGCtXOgR3qYSgOlJE3H7jvo2/Recordings/xQGdNNi6Jm7tK91OIz2G,Okay.
projects/voice-clonning-b3160/databases/(default)/documents/Users/29iGk3e3tYX1onXnYtrqLC6GDzl2/Recordings/VV13vqaLju53vCttsXLj,Outro
projects/voice-clonning-b3160/databases/(default)/documents/Users/GL3DXGCtXOgR3qYSgOlJE3H7jvo2/Recordings/UqIWe6x6vFsz1gvDdg5f,Please see the complete description in the description box.
projects/voice-clonning-b3160/databases/(default)/documents/Users/nCad4l5T8eQUc3L1IaRqVpBAvGl1/Recordings/qRwB5Jdex6nfnTgzB9qM,Please see the complete disclaimer at https://sites.google.com
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/dvROPmIm4hgZmzfthaMe,provocative
projects/voice-clonning-b3160/databases/(default)/documents/Users/1EQmNW5QmDeUOfet1M2CM9CBKWQ2/Recordings/5eHeR1IreuH6bGkkrIDe,Ramadan entitemizle suçsızca razı orada elimizden gelenler mi sürekli peşimize sana gelin diyor ochina diz ta ine爱craft
projects/voice-clonning-b3160/databases/(default)/documents/Users/RAusUMphqyb8p3aHlI9s3h6DSOo2/Recordings/xYYJpoqH3jamQDqSUQzo,refractory
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/iqFJmMkOCLMvw1rjmwUi,rehabilitate
projects/voice-clonning-b3160/databases/(default)/documents/Users/26D2J43M38T6lhyIXVkBHWk9CX22/Recordings/gUE3ncuNwHJKvqOJSJFS,RIP headphone users
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZZgGtNWfdSUC9mayCpN4SXtnSdx1/Recordings/KF0RrD1j8IwcOfEQSm3Z,safreetone.blogspot.com
projects/voice-clonning-b3160/databases/(default)/documents/Users/ajTH8HkrDWhhHDsL5q9CPfGy6Hc2/Recordings/8riFsUpaKEVAwgdQKyUC,Sarà molto
projects/voice-clonning-b3160/databases/(default)/documents/Users/EuV7WDe1nDUujfXE6piXzOZmWPG3/Recordings/yWhVW7i8vJZYIlOK0mMb,Selamun Aleyküm Nasılsın? İyi misin?
projects/voice-clonning-b3160/databases/(default)/documents/Users/5NLtLtC1eAb5EJwXKvKnpxK9CO72/Recordings/M5PgnaO7eoOuYdkfiHQO,Shishi menu! Shishi menu!
projects/voice-clonning-b3160/databases/(default)/documents/Users/26D2J43M38T6lhyIXVkBHWk9CX22/Recordings/Uf9TSyMVa5CMXGEfHRo5,Slowest 보이季 Listening...
projects/voice-clonning-b3160/databases/(default)/documents/Users/0z71EY9Oh0WrqIvPvISsiqlR1hk1/Recordings/3fuDFTYXTqA6N5CQug9h,Some people like it and some people not and I say what color is your Bugatti?
projects/voice-clonning-b3160/databases/(default)/documents/Users/EuV7WDe1nDUujfXE6piXzOZmWPG3/Recordings/LqJtOzrqPlasUjp1yyCD,Spuie-i vetecina? T-am inalcat mic!
projects/voice-clonning-b3160/databases/(default)/documents/Users/hy6MWhYsGSbqxaauQ4gSN4APMp02/Recordings/xbbI19Ptm5yjjR53XRyg,sym meets and and and and and and and and on
projects/voice-clonning-b3160/databases/(default)/documents/Users/Wf3KzcEmYYMCp87J9stCS5W2b1y2/Recordings/d9VoG5UMq8VDZ5oHQsf6,Terima kasih kerana menonton!
projects/voice-clonning-b3160/databases/(default)/documents/Users/NGA201w7bodTzRRvw82cug8L7Nx1/Recordings/nSO2r5BSM9u2NlkI7YGX,Thank you for watching!
projects/voice-clonning-b3160/databases/(default)/documents/Users/TYWadtkvRqTAnsnMOOblOkh1ITg1/Recordings/CzeTDWRLvGaSkTVyUNr3,Thank you.
projects/voice-clonning-b3160/databases/(default)/documents/Users/55XwGN7Bk4fAz2kFf4ukuUeSfjv2/Recordings/94Bhss9Bl8e8GQfeKBoq,Thanks for watching!
projects/voice-clonning-b3160/databases/(default)/documents/Users/pEkAsvAO1idpLk4893P36EFvpYg1/Recordings/ZQWAFbqLQiOPh4wxKN27,the
projects/voice-clonning-b3160/databases/(default)/documents/Users/1s27W9C1tCcmlk3PL2jBazBLjpI3/Recordings/sX8dnjuPwLEeBa0jqjHg,utilization of zebra fish ಪಾಲಿ ಜರನಾನಿ ನಾವನಿ
projects/voice-clonning-b3160/databases/(default)/documents/Users/1EQmNW5QmDeUOfet1M2CM9CBKWQ2/Recordings/pwdwrHr7GQ9buBq8ITxW,veriyorum.
projects/voice-clonning-b3160/databases/(default)/documents/Users/1JzLYA40sIPXIgLf7tfs9WEcNgd2/Recordings/O4I6i2yBLQl1BHSRsI8M,We lay the groundwork for this already during the RIT delivery.
projects/voice-clonning-b3160/databases/(default)/documents/Users/HC4UyTIwpFQdz6zByiEhwAr2xsM2/Recordings/htaOCxsr2zn4pu7DdTds,Well that is pretty good.
projects/voice-clonning-b3160/databases/(default)/documents/Users/AKHVqGk4HAgly6UG3iARTQdtvMy2/Recordings/DIMmnQ69ZK63QbJDtjYW,What color is your Bukhati?
projects/voice-clonning-b3160/databases/(default)/documents/Users/3ZD459Mjd2YUOaZkxmPbidz7hxg1/Recordings/fXAW2Sax2RNELT5i7nZY,Where is he?
projects/voice-clonning-b3160/databases/(default)/documents/Users/NGA201w7bodTzRRvw82cug8L7Nx1/Recordings/b06aGX2SnoDWMazf1PEQ,woosh
projects/voice-clonning-b3160/databases/(default)/documents/Users/9laigLi4rVUosuqXIFrNJTOaRIm2/Recordings/azBGKAebEAMifDswdz90,You
projects/voice-clonning-b3160/databases/(default)/documents/Users/26D2J43M38T6lhyIXVkBHWk9CX22/Recordings/ysvoe2UGnZMRXAuyWxq0,your shorts are wavy
projects/voice-clonning-b3160/databases/(default)/documents/Users/WiSXVFAhXdRGDVqVXRlbuQfCkPy1/Recordings/NTPoNdxO4uvc07jmhigu,آپ کو میں نے بتایا تھا نا ساراشد کا وہ تو اپنی مرضی کے مالک ہے جب جو دل چاہتا ہے وہ کرتے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/tkFRIv8qtovumyhou8KB,آپ کیا کہہ رہے ہیں وفاد؟ یہ بدمائشی میرے ساتھ نہیں دکھاؤ دل سمجھوں گا یہ کنام دو ہے یہ کنام ستائیڈ یہ ماما سارا دل کام کرتی رہتی ہے اوبر باہر چل گئے فائیبر ورک فزیرے سے بری حالت ہوئی ہے ترہا بھائی بھی ہر دن کھڑی دے رہتے ہیں ترہا بھائی آج بھی نہیں ہے یہ کنام دو ہے یہ کنام ستائیڈ
projects/voice-clonning-b3160/databases/(default)/documents/Users/1sk4e9snygPsusH5Wsam5NZ5e5J3/Recordings/94sILHQMJJZP45C7qm1V,آپ نے ایک ویڈیو پیش کی تھی سر راشد کی اپنے پیچھ پہ دل بر دل بر والی یقین مانو سر نے جب پیچھے مڑ کے سمائل کیا یاں دل آگیا دل تو میرا وہیں پہ ہی پگل گیا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/Sy6xumSfywd8GjkXLROm,آپ نے چچو کی جان کو کہا کیسے کچھ؟ یہ تو ہونا تھا، آیا ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/vMNWuxfsawY7sRFT8oQMJmUANiC3/Recordings/cf1K0A4aVtMp3BwUtpDZ,آپ نے سب سے پہلے گبرانا نہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/fZSgzeX9PkPpeycgLzGwNSTwq9S2/Recordings/VZj4gpkxHXeuwDTsUUUb,آپ نے گبرانا نہیں ہے میں انشاءاللہ جلدی دھوڑ کر واپس آوں گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/KPG8Jctb6geKf4alqDt1qbL9tFq1/Recordings/2LRvfffVH0VBdlKU1KnJ,آج بلال کو میں ملا میں جیل میں ہوں میرے پاکستانیوں میرے یاد رکھنا لیکن یہ بلال بڑا مجھے سکون دیا اس نے آج
projects/voice-clonning-b3160/databases/(default)/documents/Users/MdQgXEnM2xW3psSqg0TByd3kN1g2/Recordings/RIyScY5qOEiaj62mIb8t,آمیر، تم نے جواب نہیں دیا نا، میں کب سے تمہاری جواب کا ویٹ کر رہی تھی مگر تم کیسے انسان ہو یار؟ دیکھو ابھی بھی کچھ نہیں بھگڑا ہے ابھی بھی ہم دونوں ایک ہو سکتے ہیں سا پلیز میری بات کا جواب دو آمیر میں تمہارا آج بھی انتظار کر رہی ہو جیسا آج سے پانچ سال پہلے کر رہی تھی آمیر، پلیز جواب دو
projects/voice-clonning-b3160/databases/(default)/documents/Users/pS6clONaESS0KW5mfWI5dVLasBt2/Recordings/CQvGf7bOqkfgLgn9mpVI,اچھا ٹھیک ہے جی اگلو کی آنے خیر ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/VcUBmv2TMEQ2FikAx3oTpsD23AM2/Recordings/DLvGoAarPnvDG4DOBzBk,اچھا میرے پاکستانیوں میں آپ لوگوں کو کہہ رہا ہوں کہ پاکستان چھوڑ دیں اور آپ میرے ساتھ جو ہیں یوکیے چلیں یونیٹیٹ کنگڈم وہاں پہ میں آپ کو اپنی میسی سے ملواتا ہوں ٹیگ ہے اور اسپیشلی جو کراچی کے دینے والی لوگ ہیں ان سے میری درخواست ہے وقف وارن آئے
projects/voice-clonning-b3160/databases/(default)/documents/Users/BgVQ4CQDZ6VRk0P38gGFXcDTUGx1/Recordings/mwZUEbrOTVhB8tRaUKZI,احمد دعوت بیٹے کیا حال ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/W07vt80fFEUclU10zcGNUz7SdWR2/Recordings/ulGudfpt1WMaerxqQX0U,اڈوین یار بات تو سنو نا آپ تاں میری بات ہی نہیں سن رہے ہو یار میں آپ کو یہ بتا رہی تھی کہ یہ جو بیس کالیج کے پرنسپل ہیں نا سر راشد ان کی مجھے آواز بھی بہت پسند ہے یار میں آپ کو کیا بتاؤں یہ مجھے بہت اچھے لگتے ہیں ان کی عادت ان کا کھانا پینا میرا یقین مانو کاشے میرے ساتھ رہتے ہوتے تھے
projects/voice-clonning-b3160/databases/(default)/documents/Users/GhgUJjip5caoNN9Rf2GWdL8oKZG3/Recordings/MSnzxCUsl34pJsyKR2qg,ارے مہ چوڑی پڑی عوام کی کوئی دیکھ ہی نہ رہا اتنے مہنگائی ہو چکی ہے آپ بندہ کیا کرے
projects/voice-clonning-b3160/databases/(default)/documents/Users/v1Huc8UHoJc2cmRsh0H2PU53ae23/Recordings/EHAWRgujdWB5asJLe9ZV,اس چمن کے پھولوں پر غواب تم سے ہے سمیہ کا ہر اریا آفتاب تم سے ہے کیکشان تمہاری ہے بیروں بر تمہارے ہے کیکشان کے جارے مل دیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/uFT9sVFcnEgdgvy5hU0uIpfhwS23/Recordings/tdk8KsiggExNgyX5mkkq,اُس کا ہوس میں ہوسے ہوسی کا رہن دیر میں تو پیاسا ہوں ہے دریا وہ ذریعہ وہ جینے کا میرے
projects/voice-clonning-b3160/databases/(default)/documents/Users/uFT9sVFcnEgdgvy5hU0uIpfhwS23/Recordings/Jmyvndr5qhK5vWEl0Qfq,اس کا ہوس میں ہوسے ہوسی کا رہن دے
projects/voice-clonning-b3160/databases/(default)/documents/Users/uFT9sVFcnEgdgvy5hU0uIpfhwS23/Recordings/fv7Za8nhpbjpzeMHkrof,اُس کا ہوں اس میں ہوں سے ہوں شیعہ رہن دے میں تو پیاسہ ہوں ہے دریاب زریعہ وہ جینے کا میرے مجھے گھر دے گلی دے شہر دے اُسی کے نام کے
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZZgGtNWfdSUC9mayCpN4SXtnSdx1/Recordings/fyEMzDZJnR8a4qwHMs54,اس کو فلوک کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/NUskwtWZw0XfOz15p6qAue3Ox2r1/Recordings/pM61e0P9kBGTVnPJAsy7,اسلام علیکم
projects/voice-clonning-b3160/databases/(default)/documents/Users/649f9tnvl5NztCxQsbmz97B3Kxw1/Recordings/bNo4obw7jJxiDex9OkeM,اسلام علیکم ، کیا خوائے؟ کیا خوائے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/RAusUMphqyb8p3aHlI9s3h6DSOo2/Recordings/jQqdUGydCNZNqZv2ap3j,اسلام علیکم ، کیا خوشبار ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/UdS1wTmUOXQcF3Ayoyt7TOGzS0C2/Recordings/OY7JoassdzCqdVwcu55z,اسلام علیکم آپ سب کو کیا حال ہے آپ سب ٹھیک ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/tPJZSuhWArW7XEuAg4rX2TM7u893/Recordings/p9vdNRtNM4kvrh9eXWj4,اسلام علیکم آپ کیسے ہیں یہ آپ کا دوست آپ کی دوست مریم نواز کیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/ytEC4wPa6bUlo8rBilMXCnFi2zo1/Recordings/XxrsyIxuL2fxTybMZT3N,اسلام علیکم آپ کیسے ہیں؟ امید کرتا ہوں کہ سب خیال اچھے ہوں گے اور میں آپ لوگوں کو بتا دوں کہ اگلی آف ہے اور ایسا کچھ نہیں ہوگا
projects/voice-clonning-b3160/databases/(default)/documents/Users/TOhBQQv3X4faogtVEfEBXi2vlUf1/Recordings/12L7ekFJKHTQb6sKUeQz,اسلام علیکم آپ کیسے ہیں؟ خوزمہ کیا ہے؟ میری جان میں تمہارے بغیر مر جاؤں گی میں تمہارے بغیر مر جاؤں گی
projects/voice-clonning-b3160/databases/(default)/documents/Users/SbBrqZLSHMMOAC3ohohQyeixwcs2/Recordings/zzElKs91Bk8O2AZjhi6l,اسلام علیکم اچھا جی یہ ویڈیو میسیج مجھے بنانا پر رہا ہے دیکھیں جی بڑے لوگوں نے مجھے کہا ہے بڑے لوگوں نے مجھے کہا ہے کہ شیخ حشید صاحب پی ٹی آئی چھوڑ دیں خان صاحب کے ساتھ چھوڑ دیں اتنے پیسے دے دیں گے آپ کو یہ کر دیں گے وہ کر دیں گے میں نے صرف ایک بات کیا جی کہ خان صاحب کو میں نہیں چھوڑنے والا آپ مجھے جترے مرتی پیسے آفر کر دو آپ مجھے جترے مرتی پیسے دے دو خان صاحب کو نہیں چھوڑنا نہیں چھوڑیں گے جی خان صاحب کا ساتھ انشاءاللہ انہوں نے مزاک سمجھا ہویا ہے جب آئے جب ان کا دل کرے کسی کو جیل میں ڈال دیتے ہیں جس کا دل کرے جو کر لیتے ہیں اب یہ نہیں چلے گا جی انشاءاللہ میں یہ رنہ سنا اللہ کو چیلنج کرتا ہوں کہ رنہ سنا اللہ تم جس حلقے سے کھڑے ہوگے میں بھی اس حلقے سے کھڑا ہوں گا اور پھر دیکھتے ہیں کہ شیخ عحمد رشید جیت ہے کہ رنہ سنا اللہ جیت ہے اور ہم بھی پنڈی والے ہیں سنااللہ ہم بھی پنڈی والے ہیں تمہیں شکست دے دیں گے ایسی کہ تم یاد رکھو گے اور خان صاحب کو چھوڑنے والے مجھے جتنی بھی آفر تم لوگ لگاؤ گے میں اس سے تم لوگ کو تین گناہ زیادہ پیسے دوں گا لیکن مجھے یہ بات دوبارہ نہ کرنا انشاءاللہ خان صاحب کو نہیں چھوڑیں گے خان صاحب کے ساتھ کھڑے ہیں شکریہ جی
