id,transcription
NZeQ3eFDsMrhGC7wgwJq,यूसफ कैसे हो ठीक हो यार वो पिर्नी वाले जो तुम्हारा दोस्त है जो तुम्हारी इनिवरिस्ट्री में पढ़ता था उसका यार नमबर तो बेजो यार काफे दिन हो गए तुम कहा रहे थे बेजूँ जो तुम कहा रहे थे बेजूँ जो
8LXyAbb8IkOAg1gLHNYF,ये ग्रूप के दो लोग नफ्स्याती हैं।
SnJxpssXHZRGX8sQoktD,ये मेरा मेसेज बिलाल चोदरी बस्ती मलूक वाले के लिए है जिंदगी में कुछ कर लो भोस्डी के
9HTKY30IWIOmLCApTZUo,ये मेरा मेंसेज भिलाल चोतरी बस्ती मलूक वाले के लिए है कि सबा उसको बहुत याद करती है सबा उसके बच्चे की मा बनने वाली है
nxvOFQCoZ732kt7Ggney,रात फैली है तेरे सुरमया चल की तरह चांद निकला है तुझे ढूणडने पागल की तरह रात फैली है
RaAB2lKt5GRGjKPIIuOi,लہب یہ بابا جی سڑی اوڈیو آگی ہونوے دے کنی دیر چاندی
DcuKBaxfMYhPAq0JXng8,लवय फेर अगेन बाबाजी हुनवे दे किनी देर चान दी ओडियो
2ZdJakdQutVbGsVJGKNn,स्ताप इश्क किलि वने शुमलोटी वसगर जमा दगरमैद वजीपकोटी
RKiZCxnhtL0FpOoe9Z5m,हमनबाजायंगे वतं
zmCiJ0G7vqmk6kbXdgxT,हलो जड़दी वासे हटो
FoB5CtJpTSNK3FXO3tdB,ਮੈਹੀ ਮੈਹੀ ਮੈਨੁ ਛਲਾ ਪਵਾਦ ਕੀਚ ਮੇੰੀ ਫੋਟੋ ਤੇ
aZeyXpglXANKyXoSet2g,કંત નાઁ તાને ઒ય્ કાओકે પરૂપે કાносેDS ablude કાओકਿ દને કા मटी।
XqnKl4NcA7lcorQ2ssbR,બેલ્લો બાગે બેલ્લે આદે કી કરેગે
tpjKJu6RfydQ4DIcHusA,સિમ્મા શુલ્યા મ્યાંધાયં મ્યાંધાયં કારક્યાં વિશ્યંનેવાક્ કારક્યંનેવાક્ તાર્ગાગા�
KhiALQIVNkRIJBsG8OCJ,பாப்பா இப்புறால் வாருதான்
n9os7AfHTLKiM0SKjYyY,ಅನಾನಿಮಸ ಅನಾನಿಮಸ ಅದರಾನಿಮಸ
dm1DagGL0hhVT3n55qCm,ಕಯವಾ ಜದರನಾಗಿ ಮತಿತಂ ಅದರಪರಲನಲವರನಾಗಿ ಬದನದರನಲದನ. ಅದರಪರಲನಲವರನಾಗಿ ಬದನದರನಲವರನಾಗಿ ಬದನದರನಲವರನಾಗಿ.
6Wff5KGzvAsOSZ64W9Gq,ಭಾಜಿ ಚದದದರನಾ ಇದದದರನಾ ಚರಛಾಗಿ ಬಡಿಕಾರನಾರಿತಿಯಂದಗಾಗಿ ಮಾಡಿಕರದದರನಾರಿತಗಾಗಾರನಾರಿತಬಡಿಕರ�
DWQ9FRCgsYjP6ovrVUeo,끝까지 봐줘 란데도 란데도 란데도
79m7SK6MxhuzleHWjdpn,아
T3NRDJ7IEQkNbrsl1Z60,おー!おー! ブレーマー!おー!
1MdIcaf3VPnEYe8fhL3r,おー!おー!おー!
